,0
1786,9.536689
1787,6.1246934
1788,6.02152
1789,9.508938
1790,10.62543
1791,9.239836
1792,8.956536
1793,12.332091
1794,19.189888
1795,20.509829
1796,20.38627
1797,24.364899
1798,23.236963
1799,21.510017
1800,32.707108
1801,28.087399
1802,25.914204
1803,22.933327
1804,22.746479
1805,20.89961
1806,14.990552
1807,10.854221
1808,11.093418
1809,8.150858
1810,6.846993
1811,5.916013
1812,5.617769
1813,8.489972
1814,12.030149
1815,17.285192
1816,41.6104
1817,67.70516
1818,71.67159
1819,83.88008
1820,83.18241
1821,105.0896
1822,92.97448
1823,97.09709
1824,88.864944
1825,95.90502
1826,65.229126
1827,68.773125
1828,61.991325
1829,49.515015
1830,45.110718
1831,29.92887
1832,16.005568
1833,10.535448
1834,8.503663
1835,6.9310303
1836,7.2253647
1837,9.824178
1838,12.2456255
1839,22.619576
1840,39.20607
1841,75.898926
1842,81.592545
1843,98.62591
1844,95.58052
1845,123.929
1846,102.34832
1847,109.41467
1848,100.49118
1849,96.081245
1850,75.78684
1851,72.59998
1852,66.02578
1853,49.914486
1854,49.92095
1855,33.089966
1856,20.606066
1857,11.176492
1858,9.892443
1859,8.088179
1860,7.243247
1861,9.736297
1862,13.654515
1863,24.808405
1864,46.461533
1865,80.53565
1866,89.165924
1867,112.0016
1868,104.07967
1869,133.73402
1870,116.804565
1871,114.73603
1872,105.17331
1873,105.69461
1874,72.724556
1875,74.01619
1876,67.346954
1877,50.33849
1878,49.00082
1879,32.36492
1880,17.423254
1881,10.7643175
1882,8.868576
1883,6.411676
1884,7.065151
1885,10.012824
1886,14.383967
1887,22.766693
1888,51.40283
1889,82.493286
1890,93.09527
1891,108.67497
1892,108.45047
1893,131.50476
1894,113.30784
1895,121.54427
1896,111.006516
1897,106.585655
1898,76.834595
1899,77.27839
1900,72.0096
1901,58.10041
1902,50.704853
1903,35.967575
1904,23.942205
1905,11.496017
1906,9.359917
1907,7.4354963
1908,7.027303
1909,11.089626
1910,13.491504
1911,24.846115
1912,48.65742
1913,80.67873
1914,94.05385
1915,108.623795
1916,111.93424
1917,120.47579
1918,107.99513
1919,111.50981
1920,86.873245
1921,78.24532
1922,47.54961
1923,53.56826
1924,40.398594
1925,36.391277
1926,31.792564
1927,32.69164
1928,23.145615
1929,10.983073
1930,10.158832
1931,6.322283
1932,6.454431
1933,9.969617
1934,11.8946295
1935,11.809342
1936,18.725426
1937,26.24649
1938,26.670734
1939,35.96167
1940,34.780052
1941,34.699993
1942,35.021343
1943,32.937122
1944,28.700523
1945,30.637377
1946,22.240097
1947,20.996187
1948,19.276377
1949,18.190989
1950,17.956272
1951,14.395489
1952,12.96603
1953,9.92345
1954,9.536689
1955,6.1246934
1956,6.02152
1957,9.508938
1958,10.62543
1959,9.239836
1960,8.956536
1961,12.332091
1962,19.189888
1963,20.509829
1964,20.38627
1965,24.364899
1966,23.236963
1967,21.510017
1968,36.080173
1969,32.254444
1970,18.19124
1971,21.311272
1972,24.162329
1973,20.062523
1974,16.159197
1975,19.434954
1976,12.339153
1977,9.659842
1978,8.903057
1979,6.092235
1980,7.382176
1981,8.480551
1982,10.060218
1983,8.618738
1984,8.988164
1985,14.974527
1986,20.919474
1987,23.230547
1988,20.506496
1989,26.80097
1990,24.044916
1991,25.45531
1992,36.080173
1993,32.254444
1994,18.19124
1995,21.311272
1996,24.162329
1997,20.062523
1998,16.159197
1999,19.434954
2000,12.339153
2001,9.659842
2002,8.903057
2003,6.092235
2004,7.382176
2005,8.480551
2006,10.060218
2007,8.618738
2008,8.988164
2009,14.974527
2010,20.919474
2011,23.230547
2012,20.506496
2013,26.80097
2014,24.044916
2015,25.45531
2016,-0.17076448
2017,2.3022182
2018,1.8257171
2019,1.6878026
2020,2.5512645
2021,1.6566222
2022,2.4405305
2023,-3.183022
2024,0.46873313
2025,0.24023893
2026,0.8922011
2027,0.69686747
2028,0.74547416
2029,-0.1928193
2030,-0.28721657
2031,-0.38860255
2032,-1.5546224
2033,1.8920306
2034,1.6333007
2035,2.9874444
2036,1.3085515
2037,2.2127526
2038,1.7716169
2039,1.9898225
2040,0.4208033
2041,1.7172426
2042,2.5765257
2043,1.8184733
2044,2.2973626
2045,1.8193346
2046,0.5230241
2047,1.3888009
2048,1.4497383
2049,0.9843694
2050,0.6040374
2051,-0.27333
2052,-0.38630792
2053,0.18297774
2054,2.3386598
2055,1.1825825
2056,2.0846934
2057,3.1589289
2058,2.8735762
2059,0.99823576
2060,1.98908
2061,2.070318
2062,-0.1578516
2063,1.9893855
2064,0.5442302
2065,1.5396738
2066,1.0338273
2067,1.2770959
2068,1.1195284
2069,1.3934532
2070,0.31221765
2071,0.3694549
2072,0.044278868
2073,1.0513927
2074,0.4503091
2075,-0.14660066
2076,-0.6835997
2077,-0.76336277
2078,1.3951898
2079,1.0652186
2080,1.2831956
2081,0.97872186
2082,1.7395513
2083,1.1101427
2084,0.22598867
2085,1.2555639
2086,-0.24024272
2087,1.0776263
2088,1.7927271
2089,2.1262355
2090,1.6590241
2091,2.5389311
2092,2.0768964
2093,1.1051898
2094,2.0762877
2095,0.15378135
2096,1.3169976
2097,1.8745853
2098,1.3658266
2099,-0.8665509
2100,0.63431984
2101,1.5778062
2102,1.1022599
2103,1.0505086
2104,1.7083734
2105,2.589887
2106,3.071269
2107,3.55273
2108,2.0305161
2109,2.4924397
2110,-1.1055295
2111,2.235258
2112,0.4944162
2113,1.5047402
2114,1.2976112
2115,1.1676389
2116,0.6502548
2117,0.7662497
2118,1.8280358
2119,1.4741572
2120,2.097865
2121,0.9470048
2122,0.6891829
2123,0.61603093
2124,0.15023647
2125,1.6963573
2126,0.25262395
2127,0.57156134
2128,1.3495659
2129,1.8831097
2130,1.7676717
2131,2.0627434
2132,1.0261364
2133,1.4688671
2134,1.9390651
2135,1.7664164
2136,0.90818655
2137,1.6429428
2138,0.7100102
2139,1.1790073
2140,0.5244499
2141,0.5153079
2142,0.7789517
2143,0.7794404
2144,1.4313585
2145,0.82314974
2146,-0.4944945
2147,0.11064034
2148,-1.080834
2149,0.71651775
2150,1.7839236
2151,1.194379
2152,2.757873
2153,4.2764816
2154,2.7518895
2155,2.5279229
2156,1.717619
2157,2.38383
2158,2.0739324
2159,2.2979004
2160,0.8762687
2161,1.5616604
2162,1.4915267
2163,1.4390771
2164,1.600471
2165,1.5871603
2166,1.6834027
2167,0.63598055
2168,0.92167914
2169,0.8956829
2170,0.040968876
2171,-0.45519263
2172,-0.22764304
2173,0.6736899
2174,1.8023616
2175,1.8659763
2176,1.9895902
2177,2.8582716
2178,3.5102367
2179,0.75448984
2180,1.2708725
2181,2.6196907
2182,-0.036072716
2183,2.834028
2184,0.9824322
2185,1.1667877
2186,1.4640441
2187,1.488045
2188,1.9430393
2189,0.7023281
2190,1.5105128
2191,1.1692667
2192,1.0844938
2193,0.7712898
2194,0.66414136
2195,0.27315068
2196,-1.2994184
2197,0.97219783
2198,1.9992802
2199,1.7757301
2200,2.4829645
2201,3.1423366
2202,2.2695615
2203,2.5581787
2204,0.9126483
2205,2.233259
2206,2.2251348
2207,2.112258
2208,0.4208033
2209,1.7172426
2210,2.5765257
2211,1.8184733
2212,2.2973626
2213,1.8193346
2214,0.5230241
2215,1.3888009
2216,1.4497383
2217,0.9843694
2218,0.6040374
2219,-0.27333
2220,-0.38630792
2221,0.18297774
2222,2.3386598
2223,1.1825825
2224,2.0846934
2225,3.1589289
2226,2.8735762
2227,0.99823576
2228,1.98908
2229,2.070318
2230,-0.1578516
2231,1.9893855
2232,0.5442302
2233,1.5396738
2234,1.0338273
2235,1.2770959
2236,1.1195284
2237,1.3934532
2238,0.31221765
2239,0.3694549
2240,0.044278868
2241,1.0513927
2242,0.4503091
2243,-0.14660066
2244,-0.6835997
2245,-0.76336277
2246,1.3951898
2247,1.0652186
2248,1.2831956
2249,0.97872186
2250,1.7395513
2251,1.1101427
2252,0.22598867
2253,1.2555639
2254,-0.24024272
2255,1.0776263
2256,1.7927271
2257,2.1262355
2258,1.6590241
2259,2.5389311
2260,2.0768964
2261,1.1051898
2262,2.0762877
2263,0.15378135
2264,1.3169976
2265,1.8745853
2266,1.3658266
2267,-0.8665509
2268,0.63431984
2269,1.5778062
2270,1.1022599
2271,1.0505086
2272,1.7083734
2273,2.589887
2274,3.071269
2275,3.55273
2276,2.0305161
2277,2.4924397
2278,-1.1055295
2279,2.235258
2280,0.4944162
2281,1.5047402
2282,1.2976112
2283,1.1676389
2284,0.6502548
2285,0.7662497
2286,1.8280358
2287,1.4741572
2288,2.097865
2289,0.9470048
2290,0.6891829
2291,0.61603093
2292,0.15023647
2293,1.6963573
2294,0.25262395
2295,0.57156134
2296,1.3495659
2297,1.8831097
2298,1.7676717
2299,2.0627434
2300,1.0261364
2301,1.4688671
2302,1.9390651
2303,1.7664164
2304,0.90818655
2305,1.6429428
2306,0.7100102
2307,1.1790073
2308,0.5244499
2309,0.5153079
2310,0.7789517
2311,0.7794404
2312,1.4313585
2313,0.82314974
2314,-0.4944945
2315,0.11064034
2316,-1.080834
2317,0.71651775
2318,1.7839236
2319,1.194379
2320,2.757873
2321,4.2764816
2322,2.7518895
2323,2.5279229
2324,1.717619
2325,2.38383
2326,2.0739324
2327,2.2979004
2328,0.8762687
2329,1.5616604
2330,1.4915267
2331,1.4390771
2332,1.600471
2333,1.5871603
2334,1.6834027
2335,0.63598055
2336,0.92167914
2337,0.8956829
2338,0.040968876
2339,-0.45519263
2340,-0.22764304
2341,0.6736899
2342,1.8023616
2343,1.8659763
2344,1.9895902
2345,2.8582716
2346,3.5102367
2347,0.75448984
2348,1.2708725
2349,2.6196907
2350,-0.036072716
2351,2.834028
2352,0.9824322
2353,1.1667877
2354,1.4640441
2355,1.488045
2356,1.9430393
2357,0.7023281
2358,1.5105128
2359,1.1692667
2360,1.0844938
2361,0.7712898
2362,0.66414136
2363,0.27315068
2364,-1.2994184
2365,0.97219783
2366,1.9992802
2367,1.7757301
2368,2.4829645
2369,3.1423366
2370,2.2695615
2371,2.5581787
2372,0.9126483
2373,2.233259
2374,2.2251348
2375,2.112258
2376,0.4208033
2377,1.7172426
2378,2.5765257
2379,1.8184733
2380,2.2973626
2381,1.8193346
2382,0.5230241
2383,1.3888009
2384,1.4497383
2385,0.9843694
2386,0.6040374
2387,-0.27333
2388,-0.38630792
2389,0.18297774
2390,2.3386598
2391,1.1825825
2392,2.0846934
2393,3.1589289
2394,2.8735762
2395,0.99823576
2396,1.98908
2397,2.070318
2398,-0.1578516
2399,1.9893855
2400,0.5442302
2401,1.5396738
2402,1.0338273
2403,1.2770959
2404,1.1195284
2405,1.3934532
2406,0.31221765
2407,0.3694549
2408,0.044278868
2409,1.0513927
2410,0.4503091
2411,-0.14660066
2412,-0.6835997
2413,-0.76336277
2414,1.3951898
2415,1.0652186
2416,1.2831956
2417,0.97872186
2418,1.7395513
2419,1.1101427
2420,0.22598867
2421,1.2555639
2422,-0.24024272
2423,1.0776263
2424,0.42953607
2425,-0.64868
2426,2.0969105
2427,1.4962095
2428,0.09211146
2429,0.15396953
2430,0.701607
2431,-1.0919448
2432,3.0092304
2433,2.3405552
2434,0.7735643
2435,-4.875397
2436,-2.9676704
2437,-1.9003769
2438,2.081723
2439,2.433148
2440,1.9327633
2441,-0.96823746
2442,4.583774
2443,1.0016329
2444,-1.5994847
2445,2.955927
2446,-2.0911467
2447,0.0018223263
2448,0.4944162
2449,1.5047402
2450,1.2976112
2451,1.1676389
2452,0.6502548
2453,0.7662497
2454,1.8280358
2455,1.4741572
2456,2.097865
2457,0.9470048
2458,0.6891829
2459,0.61603093
2460,0.15023647
2461,1.6963573
2462,0.25262395
2463,0.57156134
2464,1.3495659
2465,1.8831097
2466,1.7676717
2467,2.0627434
2468,1.0261364
2469,1.4688671
2470,1.9390651
2471,1.7664164
2472,0.90818655
2473,1.6429428
2474,0.7100102
2475,1.1790073
2476,0.5244499
2477,0.5153079
2478,0.7789517
2479,0.7794404
2480,1.4313585
2481,0.82314974
2482,-0.4944945
2483,0.11064034
2484,-1.080834
2485,0.71651775
2486,1.7839236
2487,1.194379
2488,2.757873
2489,4.2764816
2490,2.7518895
2491,2.5279229
2492,1.717619
2493,2.38383
2494,2.0739324
2495,2.2979004
2496,0.8762687
2497,1.5616604
2498,1.4915267
2499,1.4390771
2500,1.600471
2501,1.5871603
2502,1.6834027
2503,0.63598055
2504,0.92167914
2505,0.8956829
2506,0.040968876
2507,-0.45519263
2508,-0.22764304
2509,0.6736899
2510,1.8023616
2511,1.8659763
2512,1.9895902
2513,2.8582716
2514,3.5102367
2515,0.75448984
2516,1.2708725
2517,2.6196907
2518,-0.036072716
2519,2.834028
2520,0.9824322
2521,1.1667877
2522,1.4640441
2523,1.488045
2524,1.9430393
2525,0.7023281
2526,1.5105128
2527,1.1692667
2528,1.0844938
2529,0.7712898
2530,0.66414136
2531,0.27315068
2532,-1.2994184
2533,0.97219783
2534,1.9992802
2535,1.7757301
2536,2.4829645
2537,3.1423366
2538,2.2695615
2539,2.5581787
2540,0.9126483
2541,2.233259
2542,2.2251348
2543,2.112258
2544,0.4208033
2545,1.7172426
2546,2.5765257
2547,1.8184733
2548,2.2973626
2549,1.8193346
2550,0.5230241
2551,1.3888009
2552,1.4497383
2553,0.9843694
2554,0.6040374
2555,-0.27333
2556,-0.38630792
2557,0.18297774
2558,2.3386598
2559,1.1825825
2560,2.0846934
2561,3.1589289
2562,2.8735762
2563,0.99823576
2564,1.98908
2565,2.070318
2566,-0.1578516
2567,1.9893855
2568,0.5442302
2569,1.5396738
2570,1.0338273
2571,1.2770959
2572,1.1195284
2573,1.3934532
2574,0.31221765
2575,0.3694549
2576,0.044278868
2577,1.0513927
2578,0.4503091
2579,-0.14660066
2580,-0.6835997
2581,-0.76336277
2582,1.3951898
2583,1.0652186
2584,1.2831956
2585,0.97872186
2586,1.7395513
2587,1.1101427
2588,0.22598867
2589,1.2555639
2590,-0.24024272
2591,1.0776263
2592,1.7927271
2593,2.1262355
2594,1.6590241
2595,2.5389311
2596,2.0768964
2597,1.1051898
2598,2.0762877
2599,0.15378135
2600,1.3169976
2601,1.8745853
2602,1.3658266
2603,-0.8665509
2604,0.63431984
2605,1.5778062
2606,1.1022599
2607,1.0505086
2608,1.7083734
2609,2.589887
2610,3.071269
2611,3.55273
2612,2.0305161
2613,2.4924397
2614,-1.1055295
2615,2.235258
2616,0.4944162
2617,1.5047402
2618,1.2976112
2619,1.1676389
2620,0.6502548
2621,0.7662497
2622,1.8280358
2623,1.4741572
2624,2.097865
2625,0.9470048
2626,0.6891829
2627,0.61603093
2628,0.15023647
2629,1.6963573
2630,0.25262395
2631,0.57156134
2632,1.3495659
2633,1.8831097
2634,1.7676717
2635,2.0627434
2636,1.0261364
2637,1.4688671
2638,1.9390651
2639,1.7664164
2640,-0.17076448
2641,2.3022182
2642,1.8257171
2643,1.6878026
2644,2.5512645
2645,1.6566222
2646,2.4405305
2647,-3.183022
2648,0.46873313
2649,0.24023893
2650,0.8922011
2651,0.69686747
2652,0.74547416
2653,-0.1928193
2654,-0.28721657
2655,-0.38860255
2656,-1.5546224
2657,1.8920306
2658,1.6333007
2659,2.9874444
2660,1.3085515
2661,2.2127526
2662,1.7716169
2663,1.9898225
2664,-0.17076448
2665,2.3022182
2666,1.8257171
2667,1.6878026
2668,2.5512645
2669,1.6566222
2670,2.4405305
2671,-3.183022
2672,0.46873313
2673,0.24023893
2674,0.8922011
2675,0.69686747
2676,0.74547416
2677,-0.1928193
2678,-0.28721657
2679,-0.38860255
2680,-1.5546224
2681,1.8920306
2682,1.6333007
2683,2.9874444
2684,1.3085515
2685,2.2127526
2686,1.7716169
2687,1.9898225
2688,22.16607
2689,24.837532
2690,19.630566
2691,14.079133
2692,21.399418
2693,21.327972
2694,20.022062
2695,13.366314
2696,13.683555
2697,11.667083
2698,10.555847
2699,9.435295
2700,10.160083
2701,10.514788
2702,13.248604
2703,20.214685
2704,26.354465
2705,28.905222
2706,31.183067
2707,34.79982
2708,24.45887
2709,30.27764
2710,26.775776
2711,23.880968
2712,31.837301
2713,29.058455
2714,29.615
2715,27.040934
2716,25.648357
2717,24.927671
2718,23.230375
2719,18.10432
2720,13.683555
2721,12.80135
2722,9.502002
2723,9.047519
2724,10.061898
2725,12.625333
2726,28.961435
2727,47.873093
2728,64.10795
2729,77.714455
2730,70.8051
2731,55.24219
2732,49.07507
2733,45.593296
2734,42.358223
2735,37.52821
2736,32.74272
2737,29.81625
2738,29.76115
2739,25.825329
2740,26.331055
2741,23.507196
2742,21.479923
2743,18.015867
2744,13.683555
2745,12.747237
2746,9.486308
2747,9.5610695
2748,10.30775
2749,11.6597595
2750,25.937222
2751,47.0702
2752,64.424255
2753,78.06475
2754,67.87948
2755,56.607735
2756,49.00811
2757,37.743885
2758,42.116005
2759,37.01044
2760,35.00141
2761,34.061604
2762,26.647856
2763,24.618143
2764,29.827362
2765,29.105103
2766,28.021246
2767,23.039518
2768,24.958384
2769,17.025623
2770,12.95172
2771,11.072648
2772,11.45991
2773,12.696933
2774,23.486015
2775,28.62221
2776,36.03766
2777,41.452118
2778,50.309998
2779,42.61927
2780,44.495075
2781,36.703377
2782,35.348137
2783,30.66207
2784,29.927269
2785,35.31655
2786,29.27224
2787,25.12722
2788,25.505304
2789,26.932089
2790,27.626963
2791,25.040071
2792,22.254229
2793,16.32456
2794,12.107829
2795,9.854021
2796,10.974188
2797,12.818698
2798,19.477531
2799,23.907372
2800,29.918385
2801,33.37786
2802,31.265614
2803,40.439205
2804,37.537617
2805,29.797558
2806,27.816586
2807,24.051935
2808,24.535372
2809,23.228025
2810,23.23067
2811,21.880302
2812,20.12555
2813,20.081291
2814,18.350674
2815,16.395319
2816,13.484861
2817,12.38545
2818,9.419767
2819,9.331345
2820,10.606245
2821,12.383303
2822,26.590267
2823,43.29447
2824,64.2803
2825,73.71567
2826,60.53616
2827,56.60616
2828,47.9666
2829,41.376583
2830,42.29663
2831,34.871098
2832,31.04116
2833,31.039986
2834,30.308302
2835,25.603308
2836,24.939653
2837,22.645102
2838,18.29288
2839,19.011536
2840,13.396396
2841,12.032555
2842,9.034441
2843,9.234947
2844,10.162308
2845,11.784053
2846,27.65122
2847,46.451683
2848,61.712803
2849,79.02194
2850,63.94027
2851,55.906258
2852,47.221554
2853,46.009235
2854,38.167725
2855,36.81926
2856,30.29998
2857,30.464567
2858,27.930246
2859,25.9084
2860,22.900856
2861,23.056911
2862,21.270147
2863,18.694706
2864,13.683555
2865,12.497487
2866,9.833759
2867,8.982748
2868,9.485823
2869,12.10894
2870,25.689054
2871,49.426956
2872,62.617233
2873,77.48237
2874,67.15301
2875,61.213837
2876,50.933815
2877,46.65386
2878,43.541523
2879,35.209988
2880,31.837301
2881,29.058455
2882,29.615
2883,27.040934
2884,25.648357
2885,24.927671
2886,23.230375
2887,18.10432
2888,13.683555
2889,12.80135
2890,9.502002
2891,9.047519
2892,10.061898
2893,12.625333
2894,28.961435
2895,47.873093
2896,64.10795
2897,77.714455
2898,70.8051
2899,55.24219
2900,49.07507
2901,45.593296
2902,42.358223
2903,37.52821
2904,32.74272
2905,29.81625
2906,29.76115
2907,25.825329
2908,26.331055
2909,23.507196
2910,21.479923
2911,18.015867
2912,13.683555
2913,12.747237
2914,9.486308
2915,9.5610695
2916,10.30775
2917,11.6597595
2918,25.937222
2919,47.0702
2920,64.424255
2921,78.06475
2922,67.87948
2923,56.607735
2924,49.00811
2925,37.743885
2926,42.116005
2927,37.01044
2928,35.00141
2929,34.061604
2930,26.647856
2931,24.618143
2932,29.827362
2933,29.105103
2934,28.021246
2935,23.039518
2936,24.958384
2937,17.025623
2938,12.95172
2939,11.072648
2940,11.45991
2941,12.696933
2942,23.486015
2943,28.62221
2944,36.03766
2945,41.452118
2946,50.309998
2947,42.61927
2948,44.495075
2949,36.703377
2950,35.348137
2951,30.66207
2952,29.927269
2953,35.31655
2954,29.27224
2955,25.12722
2956,25.505304
2957,26.932089
2958,27.626963
2959,25.040071
2960,22.254229
2961,16.32456
2962,12.107829
2963,9.854021
2964,10.974188
2965,12.818698
2966,19.477531
2967,23.907372
2968,29.918385
2969,33.37786
2970,31.265614
2971,40.439205
2972,37.537617
2973,29.797558
2974,27.816586
2975,24.051935
2976,24.535372
2977,23.228025
2978,23.23067
2979,21.880302
2980,20.12555
2981,20.081291
2982,18.350674
2983,16.395319
2984,13.484861
2985,12.38545
2986,9.419767
2987,9.331345
2988,10.606245
2989,12.383303
2990,26.590267
2991,43.29447
2992,64.2803
2993,73.71567
2994,60.53616
2995,56.60616
2996,47.9666
2997,41.376583
2998,42.29663
2999,34.871098
3000,31.04116
3001,31.039986
3002,30.308302
3003,25.603308
3004,24.939653
3005,22.645102
3006,18.29288
3007,19.011536
3008,13.396396
3009,12.032555
3010,9.034441
3011,9.234947
3012,10.162308
3013,11.784053
3014,27.65122
3015,46.451683
3016,61.712803
3017,79.02194
3018,63.94027
3019,55.906258
3020,47.221554
3021,46.009235
3022,38.167725
3023,36.81926
3024,30.29998
3025,30.464567
3026,27.930246
3027,25.9084
3028,22.900856
3029,23.056911
3030,21.270147
3031,18.694706
3032,13.683555
3033,12.497487
3034,9.833759
3035,8.982748
3036,9.485823
3037,12.10894
3038,25.689054
3039,49.426956
3040,62.617233
3041,77.48237
3042,67.15301
3043,61.213837
3044,50.933815
3045,46.65386
3046,43.541523
3047,35.209988
3048,31.837301
3049,29.058455
3050,29.615
3051,27.040934
3052,25.648357
3053,24.927671
3054,23.230375
3055,18.10432
3056,13.683555
3057,12.80135
3058,9.502002
3059,9.047519
3060,10.061898
3061,12.625333
3062,28.961435
3063,47.873093
3064,64.10795
3065,77.714455
3066,70.8051
3067,55.24219
3068,49.07507
3069,45.593296
3070,42.358223
3071,37.52821
3072,32.74272
3073,29.81625
3074,29.76115
3075,25.825329
3076,26.331055
3077,23.507196
3078,21.479923
3079,18.015867
3080,13.683555
3081,12.747237
3082,9.486308
3083,9.5610695
3084,10.30775
3085,11.6597595
3086,25.937222
3087,47.0702
3088,64.424255
3089,78.06475
3090,67.87948
3091,56.607735
3092,49.00811
3093,37.743885
3094,42.116005
3095,37.01044
3096,39.093155
3097,37.40529
3098,31.551884
3099,34.76015
3100,33.54598
3101,30.142765
3102,25.80614
3103,22.685333
3104,19.824144
3105,13.683555
3106,13.214739
3107,9.466887
3108,11.732277
3109,13.683555
3110,34.43712
3111,46.80879
3112,62.298717
3113,56.913857
3114,63.945698
3115,46.223038
3116,56.318546
3117,48.790527
3118,43.97242
3119,37.100456
3120,29.927269
3121,35.31655
3122,29.27224
3123,25.12722
3124,25.505304
3125,26.932089
3126,27.626963
3127,25.040071
3128,22.254229
3129,16.32456
3130,12.107829
3131,9.854021
3132,10.974188
3133,12.818698
3134,19.477531
3135,23.907372
3136,29.918385
3137,33.37786
3138,31.265614
3139,40.439205
3140,37.537617
3141,29.797558
3142,27.816586
3143,24.051935
3144,24.535372
3145,23.228025
3146,23.23067
3147,21.880302
3148,20.12555
3149,20.081291
3150,18.350674
3151,16.395319
3152,13.484861
3153,12.38545
3154,9.419767
3155,9.331345
3156,10.606245
3157,12.383303
3158,26.590267
3159,43.29447
3160,64.2803
3161,73.71567
3162,60.53616
3163,56.60616
3164,47.9666
3165,41.376583
3166,42.29663
3167,34.871098
3168,31.04116
3169,31.039986
3170,30.308302
3171,25.603308
3172,24.939653
3173,22.645102
3174,18.29288
3175,19.011536
3176,13.396396
3177,12.032555
3178,9.034441
3179,9.234947
3180,10.162308
3181,11.784053
3182,27.65122
3183,46.451683
3184,61.712803
3185,79.02194
3186,63.94027
3187,55.906258
3188,47.221554
3189,46.009235
3190,38.167725
3191,36.81926
3192,30.29998
3193,30.464567
3194,27.930246
3195,25.9084
3196,22.900856
3197,23.056911
3198,21.270147
3199,18.694706
3200,13.683555
3201,12.497487
3202,9.833759
3203,8.982748
3204,9.485823
3205,12.10894
3206,25.689054
3207,49.426956
3208,62.617233
3209,77.48237
3210,67.15301
3211,61.213837
3212,50.933815
3213,46.65386
3214,43.541523
3215,35.209988
3216,31.837301
3217,29.058455
3218,29.615
3219,27.040934
3220,25.648357
3221,24.927671
3222,23.230375
3223,18.10432
3224,13.683555
3225,12.80135
3226,9.502002
3227,9.047519
3228,10.061898
3229,12.625333
3230,28.961435
3231,47.873093
3232,64.10795
3233,77.714455
3234,70.8051
3235,55.24219
3236,49.07507
3237,45.593296
3238,42.358223
3239,37.52821
3240,32.74272
3241,29.81625
3242,29.76115
3243,25.825329
3244,26.331055
3245,23.507196
3246,21.479923
3247,18.015867
3248,13.683555
3249,12.747237
3250,9.486308
3251,9.5610695
3252,10.30775
3253,11.6597595
3254,25.937222
3255,47.0702
3256,64.424255
3257,78.06475
3258,67.87948
3259,56.607735
3260,49.00811
3261,37.743885
3262,42.116005
3263,37.01044
3264,35.00141
3265,34.061604
3266,26.647856
3267,24.618143
3268,29.827362
3269,29.105103
3270,28.021246
3271,23.039518
3272,24.958384
3273,17.025623
3274,12.95172
3275,11.072648
3276,11.45991
3277,12.696933
3278,23.486015
3279,28.62221
3280,36.03766
3281,41.452118
3282,50.309998
3283,42.61927
3284,44.495075
3285,36.703377
3286,35.348137
3287,30.66207
3288,29.927269
3289,35.31655
3290,29.27224
3291,25.12722
3292,25.505304
3293,26.932089
3294,27.626963
3295,25.040071
3296,22.254229
3297,16.32456
3298,12.107829
3299,9.854021
3300,10.974188
3301,12.818698
3302,19.477531
3303,23.907372
3304,29.918385
3305,33.37786
3306,31.265614
3307,40.439205
3308,37.537617
3309,29.797558
3310,27.816586
3311,24.051935
3312,22.16607
3313,24.837532
3314,19.630566
3315,14.079133
3316,21.399418
3317,21.327972
3318,20.022062
3319,13.366314
3320,13.683555
3321,11.667083
3322,10.555847
3323,9.435295
3324,10.160083
3325,10.514788
3326,13.248604
3327,20.214685
3328,26.354465
3329,28.905222
3330,31.183067
3331,34.79982
3332,24.45887
3333,30.27764
3334,26.775776
3335,23.880968
3336,22.16607
3337,24.837532
3338,19.630566
3339,14.079133
3340,21.399418
3341,21.327972
3342,20.022062
3343,13.366314
3344,13.683555
3345,11.667083
3346,10.555847
3347,9.435295
3348,10.160083
3349,10.514788
3350,13.248604
3351,20.214685
3352,26.354465
3353,28.905222
3354,31.183067
3355,34.79982
3356,24.45887
3357,30.27764
3358,26.775776
3359,23.880968
3360,18.720692
3361,19.932104
3362,17.112743
3363,16.787886
3364,16.706211
3365,20.432724
3366,19.066826
3367,16.396872
3368,13.424846
3369,10.384816
3370,9.9471035
3371,7.8163266
3372,9.353377
3373,9.568224
3374,12.727977
3375,13.683555
3376,16.54013
3377,22.096107
3378,23.56983
3379,28.461994
3380,21.25533
3381,19.786423
3382,17.633163
3383,22.176271
3384,35.276573
3385,37.51785
3386,34.438023
3387,27.786953
3388,24.739134
3389,22.84052
3390,25.13078
3391,16.896635
3392,13.434384
3393,9.994931
3394,8.204313
3395,6.398875
3396,7.213982
3397,9.283183
3398,18.869783
3399,36.069878
3400,58.319492
3401,62.567173
3402,54.857746
3403,52.875904
3404,46.869537
3405,41.057064
3406,40.45857
3407,38.659847
3408,39.41573
3409,41.057228
3410,34.979115
3411,30.16335
3412,24.841784
3413,30.760885
3414,24.4715
3415,18.313812
3416,12.046703
3417,9.050901
3418,8.281987
3419,6.715814
3420,7.2705503
3421,9.364495
3422,16.808815
3423,38.969547
3424,61.234146
3425,63.9952
3426,58.145298
3427,55.43314
3428,48.512363
3429,42.9772
3430,42.771805
3431,43.275738
3432,31.948624
3433,34.63086
3434,26.85087
3435,27.205736
3436,27.30402
3437,24.717344
3438,28.072783
3439,23.181738
3440,17.322573
3441,12.012798
3442,10.496746
3443,7.8308363
3444,7.9927373
3445,9.781012
3446,15.232072
3447,18.134266
